# r1_0,r1_1,r1_2,r1_3,r1_4,r1_5,r1_6,r2_0,r2_1,r2_2,r2_3,r2_4,r2_5,r2_6,y1_0,y1_1,y1_2,y1_3,y1_4,y1_5,y1_6,y2_0,y2_1,y2_2,y2_3,y2_4,y2_5,y2_6
-3.871800000000000241e-01,-7.855799999999999450e-01,-3.809100000000000263e-01,-8.574100000000000055e-01,-3.810499999999999998e-01,1.270399999999999974e+00,-2.642599999999999949e-01,1.812600000000000044e-01,1.913799999999999946e+00,-1.032700000000000007e-01,-7.139299999999999535e-01,-2.577099999999999946e-01,-6.609199999999999520e-01,-6.620500000000000274e-01,1.034499999999999975e+00,6.549500000000000322e-01,2.632699999999999818e+00,6.183699999999999752e-01,5.922800000000000287e-01,1.067299999999999915e+00,8.548299999999999788e-01,1.607800000000000062e-01,-5.097099999999999964e-01,1.820400000000000018e+00,-1.012699999999999934e+00,-1.151900000000000007e-01,4.338899999999999979e-01,1.724299999999999999e-01
-7.855799999999999450e-01,-3.809100000000000263e-01,-8.574100000000000055e-01,-3.810499999999999998e-01,1.270399999999999974e+00,-2.642599999999999949e-01,2.000100000000000211e+00,1.913799999999999946e+00,-1.032700000000000007e-01,-7.139299999999999535e-01,-2.577099999999999946e-01,-6.609199999999999520e-01,-6.620500000000000274e-01,-4.818200000000000260e-02,6.549500000000000322e-01,2.632699999999999818e+00,6.183699999999999752e-01,5.922800000000000287e-01,1.067299999999999915e+00,8.548299999999999788e-01,-1.251400000000000068e+00,-5.097099999999999964e-01,1.820400000000000018e+00,-1.012699999999999934e+00,-1.151900000000000007e-01,4.338899999999999979e-01,1.724299999999999999e-01,5.627800000000000163e-02
-3.809100000000000263e-01,-8.574100000000000055e-01,-3.810499999999999998e-01,1.270399999999999974e+00,-2.642599999999999949e-01,2.000100000000000211e+00,-8.928099999999999925e-01,-1.032700000000000007e-01,-7.139299999999999535e-01,-2.577099999999999946e-01,-6.609199999999999520e-01,-6.620500000000000274e-01,-4.818200000000000260e-02,-1.233100000000000085e+00,2.632699999999999818e+00,6.183699999999999752e-01,5.922800000000000287e-01,1.067299999999999915e+00,8.548299999999999788e-01,-1.251400000000000068e+00,1.214599999999999902e+00,1.820400000000000018e+00,-1.012699999999999934e+00,-1.151900000000000007e-01,4.338899999999999979e-01,1.724299999999999999e-01,5.627800000000000163e-02,7.797399999999999887e-01
-8.574100000000000055e-01,-3.810499999999999998e-01,1.270399999999999974e+00,-2.642599999999999949e-01,2.000100000000000211e+00,-8.928099999999999925e-01,5.046300000000000230e-01,-7.139299999999999535e-01,-2.577099999999999946e-01,-6.609199999999999520e-01,-6.620500000000000274e-01,-4.818200000000000260e-02,-1.233100000000000085e+00,-2.335099999999999953e-01,6.183699999999999752e-01,5.922800000000000287e-01,1.067299999999999915e+00,8.548299999999999788e-01,-1.251400000000000068e+00,1.214599999999999902e+00,-3.899399999999999977e+00,-1.012699999999999934e+00,-1.151900000000000007e-01,4.338899999999999979e-01,1.724299999999999999e-01,5.627800000000000163e-02,7.797399999999999887e-01,-2.054399999999999782e+00
-3.810499999999999998e-01,1.270399999999999974e+00,-2.642599999999999949e-01,2.000100000000000211e+00,-8.928099999999999925e-01,5.046300000000000230e-01,1.054999999999999938e+00,-2.577099999999999946e-01,-6.609199999999999520e-01,-6.620500000000000274e-01,-4.818200000000000260e-02,-1.233100000000000085e+00,-2.335099999999999953e-01,-1.058400000000000035e-01,5.922800000000000287e-01,1.067299999999999915e+00,8.548299999999999788e-01,-1.251400000000000068e+00,1.214599999999999902e+00,-3.899399999999999977e+00,9.260099999999999998e-01,-1.151900000000000007e-01,4.338899999999999979e-01,1.724299999999999999e-01,5.627800000000000163e-02,7.797399999999999887e-01,-2.054399999999999782e+00,1.060499999999999998e+00
1.270399999999999974e+00,-2.642599999999999949e-01,2.000100000000000211e+00,-8.928099999999999925e-01,5.046300000000000230e-01,1.054999999999999938e+00,4.057499999999999996e-01,-6.609199999999999520e-01,-6.620500000000000274e-01,-4.818200000000000260e-02,-1.233100000000000085e+00,-2.335099999999999953e-01,-1.058400000000000035e-01,1.494099999999999873e-01,1.067299999999999915e+00,8.548299999999999788e-01,-1.251400000000000068e+00,1.214599999999999902e+00,-3.899399999999999977e+00,9.260099999999999998e-01,-1.377499999999999947e+00,4.338899999999999979e-01,1.724299999999999999e-01,5.627800000000000163e-02,7.797399999999999887e-01,-2.054399999999999782e+00,1.060499999999999998e+00,-4.194899999999999740e-01
-2.642599999999999949e-01,2.000100000000000211e+00,-8.928099999999999925e-01,5.046300000000000230e-01,1.054999999999999938e+00,4.057499999999999996e-01,-1.221300000000000052e+00,-6.620500000000000274e-01,-4.818200000000000260e-02,-1.233100000000000085e+00,-2.335099999999999953e-01,-1.058400000000000035e-01,1.494099999999999873e-01,-6.605799999999999450e-01,8.548299999999999788e-01,-1.251400000000000068e+00,1.214599999999999902e+00,-3.899399999999999977e+00,9.260099999999999998e-01,-1.377499999999999947e+00,-6.493400000000000283e-01,1.724299999999999999e-01,5.627800000000000163e-02,7.797399999999999887e-01,-2.054399999999999782e+00,1.060499999999999998e+00,-4.194899999999999740e-01,-1.484099999999999864e-01
2.000100000000000211e+00,-8.928099999999999925e-01,5.046300000000000230e-01,1.054999999999999938e+00,4.057499999999999996e-01,-1.221300000000000052e+00,-2.549899999999999944e-01,-4.818200000000000260e-02,-1.233100000000000085e+00,-2.335099999999999953e-01,-1.058400000000000035e-01,1.494099999999999873e-01,-6.605799999999999450e-01,-1.101800000000000002e-01,-1.251400000000000068e+00,1.214599999999999902e+00,-3.899399999999999977e+00,9.260099999999999998e-01,-1.377499999999999947e+00,-6.493400000000000283e-01,-2.363700000000000134e+00,5.627800000000000163e-02,7.797399999999999887e-01,-2.054399999999999782e+00,1.060499999999999998e+00,-4.194899999999999740e-01,-1.484099999999999864e-01,-1.773900000000000032e+00
-8.928099999999999925e-01,5.046300000000000230e-01,1.054999999999999938e+00,4.057499999999999996e-01,-1.221300000000000052e+00,-2.549899999999999944e-01,-1.157399999999999984e+00,-1.233100000000000085e+00,-2.335099999999999953e-01,-1.058400000000000035e-01,1.494099999999999873e-01,-6.605799999999999450e-01,-1.101800000000000002e-01,-3.009399999999999853e-01,1.214599999999999902e+00,-3.899399999999999977e+00,9.260099999999999998e-01,-1.377499999999999947e+00,-6.493400000000000283e-01,-2.363700000000000134e+00,6.279900000000000482e-01,7.797399999999999887e-01,-2.054399999999999782e+00,1.060499999999999998e+00,-4.194899999999999740e-01,-1.484099999999999864e-01,-1.773900000000000032e+00,-1.487499999999999933e-01
5.046300000000000230e-01,1.054999999999999938e+00,4.057499999999999996e-01,-1.221300000000000052e+00,-2.549899999999999944e-01,-1.157399999999999984e+00,1.542499999999999982e+00,-2.335099999999999953e-01,-1.058400000000000035e-01,1.494099999999999873e-01,-6.605799999999999450e-01,-1.101800000000000002e-01,-3.009399999999999853e-01,3.467600000000000016e+00,-3.899399999999999977e+00,9.260099999999999998e-01,-1.377499999999999947e+00,-6.493400000000000283e-01,-2.363700000000000134e+00,6.279900000000000482e-01,-1.086200000000000054e+00,-2.054399999999999782e+00,1.060499999999999998e+00,-4.194899999999999740e-01,-1.484099999999999864e-01,-1.773900000000000032e+00,-1.487499999999999933e-01,-6.953700000000000436e-01
1.054999999999999938e+00,4.057499999999999996e-01,-1.221300000000000052e+00,-2.549899999999999944e-01,-1.157399999999999984e+00,1.542499999999999982e+00,5.230900000000000549e-01,-1.058400000000000035e-01,1.494099999999999873e-01,-6.605799999999999450e-01,-1.101800000000000002e-01,-3.009399999999999853e-01,3.467600000000000016e+00,4.386099999999999999e-01,9.260099999999999998e-01,-1.377499999999999947e+00,-6.493400000000000283e-01,-2.363700000000000134e+00,6.279900000000000482e-01,-1.086200000000000054e+00,5.531900000000000261e+00,1.060499999999999998e+00,-4.194899999999999740e-01,-1.484099999999999864e-01,-1.773900000000000032e+00,-1.487499999999999933e-01,-6.953700000000000436e-01,4.730699999999999683e+00
4.057499999999999996e-01,-1.221300000000000052e+00,-2.549899999999999944e-01,-1.157399999999999984e+00,1.542499999999999982e+00,5.230900000000000549e-01,-1.342899999999999983e+00,1.494099999999999873e-01,-6.605799999999999450e-01,-1.101800000000000002e-01,-3.009399999999999853e-01,3.467600000000000016e+00,4.386099999999999999e-01,-1.554400000000000004e+00,-1.377499999999999947e+00,-6.493400000000000283e-01,-2.363700000000000134e+00,6.279900000000000482e-01,-1.086200000000000054e+00,5.531900000000000261e+00,-1.583499999999999908e+00,-4.194899999999999740e-01,-1.484099999999999864e-01,-1.773900000000000032e+00,-1.487499999999999933e-01,-6.953700000000000436e-01,4.730699999999999683e+00,-1.735999999999999988e+00
-1.221300000000000052e+00,-2.549899999999999944e-01,-1.157399999999999984e+00,1.542499999999999982e+00,5.230900000000000549e-01,-1.342899999999999983e+00,-2.561700000000000088e-01,-6.605799999999999450e-01,-1.101800000000000002e-01,-3.009399999999999853e-01,3.467600000000000016e+00,4.386099999999999999e-01,-1.554400000000000004e+00,2.243999999999999884e-01,-6.493400000000000283e-01,-2.363700000000000134e+00,6.279900000000000482e-01,-1.086200000000000054e+00,5.531900000000000261e+00,-1.583499999999999908e+00,-1.118999999999999995e+00,-1.484099999999999864e-01,-1.773900000000000032e+00,-1.487499999999999933e-01,-6.953700000000000436e-01,4.730699999999999683e+00,-1.735999999999999988e+00,-9.261800000000000033e-01
-2.549899999999999944e-01,-1.157399999999999984e+00,1.542499999999999982e+00,5.230900000000000549e-01,-1.342899999999999983e+00,-2.561700000000000088e-01,-1.584500000000000144e-02,-1.101800000000000002e-01,-3.009399999999999853e-01,3.467600000000000016e+00,4.386099999999999999e-01,-1.554400000000000004e+00,2.243999999999999884e-01,5.537400000000000100e-01,-2.363700000000000134e+00,6.279900000000000482e-01,-1.086200000000000054e+00,5.531900000000000261e+00,-1.583499999999999908e+00,-1.118999999999999995e+00,1.096999999999999975e+00,-1.773900000000000032e+00,-1.487499999999999933e-01,-6.953700000000000436e-01,4.730699999999999683e+00,-1.735999999999999988e+00,-9.261800000000000033e-01,5.106600000000000028e-01
-1.157399999999999984e+00,1.542499999999999982e+00,5.230900000000000549e-01,-1.342899999999999983e+00,-2.561700000000000088e-01,-1.584500000000000144e-02,4.947100000000000108e-02,-3.009399999999999853e-01,3.467600000000000016e+00,4.386099999999999999e-01,-1.554400000000000004e+00,2.243999999999999884e-01,5.537400000000000100e-01,-1.558899999999999952e+00,6.279900000000000482e-01,-1.086200000000000054e+00,5.531900000000000261e+00,-1.583499999999999908e+00,-1.118999999999999995e+00,1.096999999999999975e+00,6.611500000000000155e-01,-1.487499999999999933e-01,-6.953700000000000436e-01,4.730699999999999683e+00,-1.735999999999999988e+00,-9.261800000000000033e-01,5.106600000000000028e-01,3.545699999999999963e-01
1.542499999999999982e+00,5.230900000000000549e-01,-1.342899999999999983e+00,-2.561700000000000088e-01,-1.584500000000000144e-02,4.947100000000000108e-02,1.544200000000000017e+00,3.467600000000000016e+00,4.386099999999999999e-01,-1.554400000000000004e+00,2.243999999999999884e-01,5.537400000000000100e-01,-1.558899999999999952e+00,1.851799999999999891e+00,-1.086200000000000054e+00,5.531900000000000261e+00,-1.583499999999999908e+00,-1.118999999999999995e+00,1.096999999999999975e+00,6.611500000000000155e-01,-1.125099999999999989e+00,-6.953700000000000436e-01,4.730699999999999683e+00,-1.735999999999999988e+00,-9.261800000000000033e-01,5.106600000000000028e-01,3.545699999999999963e-01,-9.868299999999999850e-01
5.230900000000000549e-01,-1.342899999999999983e+00,-2.561700000000000088e-01,-1.584500000000000144e-02,4.947100000000000108e-02,1.544200000000000017e+00,-2.979999999999999871e-01,4.386099999999999999e-01,-1.554400000000000004e+00,2.243999999999999884e-01,5.537400000000000100e-01,-1.558899999999999952e+00,1.851799999999999891e+00,-9.805400000000000227e-02,5.531900000000000261e+00,-1.583499999999999908e+00,-1.118999999999999995e+00,1.096999999999999975e+00,6.611500000000000155e-01,-1.125099999999999989e+00,3.027200000000000113e+00,4.730699999999999683e+00,-1.735999999999999988e+00,-9.261800000000000033e-01,5.106600000000000028e-01,3.545699999999999963e-01,-9.868299999999999850e-01,3.155600000000000183e+00
-1.342899999999999983e+00,-2.561700000000000088e-01,-1.584500000000000144e-02,4.947100000000000108e-02,1.544200000000000017e+00,-2.979999999999999871e-01,6.515400000000000080e-01,-1.554400000000000004e+00,2.243999999999999884e-01,5.537400000000000100e-01,-1.558899999999999952e+00,1.851799999999999891e+00,-9.805400000000000227e-02,-2.325600000000000112e+00,-1.583499999999999908e+00,-1.118999999999999995e+00,1.096999999999999975e+00,6.611500000000000155e-01,-1.125099999999999989e+00,3.027200000000000113e+00,-2.449899999999999967e+00,-1.735999999999999988e+00,-9.261800000000000033e-01,5.106600000000000028e-01,3.545699999999999963e-01,-9.868299999999999850e-01,3.155600000000000183e+00,-1.583199999999999941e+00
-2.561700000000000088e-01,-1.584500000000000144e-02,4.947100000000000108e-02,1.544200000000000017e+00,-2.979999999999999871e-01,6.515400000000000080e-01,1.360700000000000021e+00,2.243999999999999884e-01,5.537400000000000100e-01,-1.558899999999999952e+00,1.851799999999999891e+00,-9.805400000000000227e-02,-2.325600000000000112e+00,8.645500000000000407e-01,-1.118999999999999995e+00,1.096999999999999975e+00,6.611500000000000155e-01,-1.125099999999999989e+00,3.027200000000000113e+00,-2.449899999999999967e+00,-1.132100000000000106e+00,-9.261800000000000033e-01,5.106600000000000028e-01,3.545699999999999963e-01,-9.868299999999999850e-01,3.155600000000000183e+00,-1.583199999999999941e+00,-6.041400000000000103e-01
-1.584500000000000144e-02,4.947100000000000108e-02,1.544200000000000017e+00,-2.979999999999999871e-01,6.515400000000000080e-01,1.360700000000000021e+00,3.890700000000000269e-01,5.537400000000000100e-01,-1.558899999999999952e+00,1.851799999999999891e+00,-9.805400000000000227e-02,-2.325600000000000112e+00,8.645500000000000407e-01,-1.826200000000000045e-01,1.096999999999999975e+00,6.611500000000000155e-01,-1.125099999999999989e+00,3.027200000000000113e+00,-2.449899999999999967e+00,-1.132100000000000106e+00,3.618700000000000250e-01,5.106600000000000028e-01,3.545699999999999963e-01,-9.868299999999999850e-01,3.155600000000000183e+00,-1.583199999999999941e+00,-6.041400000000000103e-01,1.621099999999999985e+00
4.947100000000000108e-02,1.544200000000000017e+00,-2.979999999999999871e-01,6.515400000000000080e-01,1.360700000000000021e+00,3.890700000000000269e-01,1.394500000000000073e+00,-1.558899999999999952e+00,1.851799999999999891e+00,-9.805400000000000227e-02,-2.325600000000000112e+00,8.645500000000000407e-01,-1.826200000000000045e-01,-1.379399999999999959e+00,6.611500000000000155e-01,-1.125099999999999989e+00,3.027200000000000113e+00,-2.449899999999999967e+00,-1.132100000000000106e+00,3.618700000000000250e-01,-2.186399999999999899e+00,3.545699999999999963e-01,-9.868299999999999850e-01,3.155600000000000183e+00,-1.583199999999999941e+00,-6.041400000000000103e-01,1.621099999999999985e+00,-7.670000000000000151e-01
1.544200000000000017e+00,-2.979999999999999871e-01,6.515400000000000080e-01,1.360700000000000021e+00,3.890700000000000269e-01,1.394500000000000073e+00,1.600700000000000012e+00,1.851799999999999891e+00,-9.805400000000000227e-02,-2.325600000000000112e+00,8.645500000000000407e-01,-1.826200000000000045e-01,-1.379399999999999959e+00,6.696600000000000330e-01,-1.125099999999999989e+00,3.027200000000000113e+00,-2.449899999999999967e+00,-1.132100000000000106e+00,3.618700000000000250e-01,-2.186399999999999899e+00,-1.524399999999999977e+00,-9.868299999999999850e-01,3.155600000000000183e+00,-1.583199999999999941e+00,-6.041400000000000103e-01,1.621099999999999985e+00,-7.670000000000000151e-01,-1.217599999999999932e-01
-2.979999999999999871e-01,6.515400000000000080e-01,1.360700000000000021e+00,3.890700000000000269e-01,1.394500000000000073e+00,1.600700000000000012e+00,1.675699999999999967e+00,-9.805400000000000227e-02,-2.325600000000000112e+00,8.645500000000000407e-01,-1.826200000000000045e-01,-1.379399999999999959e+00,6.696600000000000330e-01,-1.157799999999999940e+00,3.027200000000000113e+00,-2.449899999999999967e+00,-1.132100000000000106e+00,3.618700000000000250e-01,-2.186399999999999899e+00,-1.524399999999999977e+00,-8.634800000000000253e-01,3.155600000000000183e+00,-1.583199999999999941e+00,-6.041400000000000103e-01,1.621099999999999985e+00,-7.670000000000000151e-01,-1.217599999999999932e-01,1.412099999999999911e+00
6.515400000000000080e-01,1.360700000000000021e+00,3.890700000000000269e-01,1.394500000000000073e+00,1.600700000000000012e+00,1.675699999999999967e+00,7.343199999999999728e-02,-2.325600000000000112e+00,8.645500000000000407e-01,-1.826200000000000045e-01,-1.379399999999999959e+00,6.696600000000000330e-01,-1.157799999999999940e+00,-6.673099999999999588e-01,-2.449899999999999967e+00,-1.132100000000000106e+00,3.618700000000000250e-01,-2.186399999999999899e+00,-1.524399999999999977e+00,-8.634800000000000253e-01,-3.303999999999999826e+00,-1.583199999999999941e+00,-6.041400000000000103e-01,1.621099999999999985e+00,-7.670000000000000151e-01,-1.217599999999999932e-01,1.412099999999999911e+00,-1.693799999999999972e+00
