# r1_0,r1_1,r2_0,r2_1,y1_0,y1_1,y2_0,y2_1
3.990199999999999858e-01,-6.401199999999999946e-02,4.683800000000000185e-01,-2.318000000000000060e-01,2.501100000000000101e+00,-8.132700000000000484e-01,2.361099999999999977e+00,-4.260499999999999843e-01
-6.401199999999999946e-02,7.039900000000000324e-02,-2.318000000000000060e-01,-1.738399999999999945e+00,-8.132700000000000484e-01,-9.961100000000000509e-02,-4.260499999999999843e-01,1.850999999999999868e-01
7.039900000000000324e-02,-2.812000000000000055e-01,-1.738399999999999945e+00,-5.561599999999999877e-01,-9.961100000000000509e-02,-1.998499999999999943e+00,1.850999999999999868e-01,-1.917300000000000004e+00
-2.812000000000000055e-01,1.178500000000000103e+00,-5.561599999999999877e-01,-3.611099999999999866e-01,-1.998499999999999943e+00,-4.734400000000000275e-01,-1.917300000000000004e+00,3.987899999999999778e-01
1.178500000000000103e+00,1.334500000000000020e+00,-3.611099999999999866e-01,-8.033900000000000485e-01,-4.734400000000000275e-01,-2.466899999999999926e-01,3.987899999999999778e-01,1.048599999999999949e-01
1.334500000000000020e+00,5.018799999999999928e-01,-8.033900000000000485e-01,1.779999999999999916e-01,-2.466899999999999926e-01,-1.509200000000000097e+00,1.048599999999999949e-01,-2.581600000000000006e-01
5.018799999999999928e-01,-1.477899999999999991e+00,1.779999999999999916e-01,-1.267600000000000116e-01,-1.509200000000000097e+00,-1.212099999999999955e+00,-2.581600000000000006e-01,-3.661800000000000055e-01
-1.477899999999999991e+00,-9.724500000000000288e-04,-1.267600000000000116e-01,6.315500000000000280e-02,-1.212099999999999955e+00,-2.205400000000000027e+00,-3.661800000000000055e-01,-1.334699999999999998e+00
-9.724500000000000288e-04,-6.279900000000000482e-01,6.315500000000000280e-02,-2.762899999999999801e-01,-2.205400000000000027e+00,7.762499999999999956e-01,-1.334699999999999998e+00,1.968699999999999964e-02
-6.279900000000000482e-01,1.507200000000000095e+00,-2.762899999999999801e-01,-1.381399999999999961e+00,7.762499999999999956e-01,-1.074000000000000066e+00,1.968699999999999964e-02,-4.779900000000000260e-01
1.507200000000000095e+00,2.708400000000000252e-01,-1.381399999999999961e+00,-8.395700000000000385e-01,-1.074000000000000066e+00,1.167200000000000043e-01,-4.779900000000000260e-01,-3.698199999999999821e-01
2.708400000000000252e-01,1.892800000000000038e-01,-8.395700000000000385e-01,-9.479100000000000303e-01,1.167200000000000043e-01,-2.108600000000000030e+00,-3.698199999999999821e-01,-6.926999999999999824e-01
1.892800000000000038e-01,1.093800000000000106e+00,-9.479100000000000303e-01,3.708899999999999975e-01,-2.108600000000000030e+00,-1.311700000000000088e+00,-6.926999999999999824e-01,-5.917400000000000437e-01
1.093800000000000106e+00,4.664900000000000296e-02,3.708899999999999975e-01,3.005300000000000193e-01,-1.311700000000000088e+00,-7.452400000000000690e-02,-5.917400000000000437e-01,7.201999999999999513e-01
4.664900000000000296e-02,-1.748799999999999910e+00,3.005300000000000193e-01,1.467499999999999916e-01,-7.452400000000000690e-02,-1.481200000000000072e+00,7.201999999999999513e-01,-1.094899999999999984e+00
-1.748799999999999910e+00,2.916399999999999895e-02,1.467499999999999916e-01,-1.560999999999999943e+00,-1.481200000000000072e+00,-1.050300000000000011e+00,-1.094899999999999984e+00,-6.447399999999999798e-01
2.916399999999999895e-02,-6.119499999999999940e-01,-1.560999999999999943e+00,2.414999999999999925e-01,-1.050300000000000011e+00,-5.371299999999999963e-01,-6.447399999999999798e-01,-1.744899999999999896e+00
-6.119499999999999940e-01,-1.584500000000000020e+00,2.414999999999999925e-01,-4.240900000000000225e-01,-5.371299999999999963e-01,2.787200000000000233e-01,-1.744899999999999896e+00,5.451799999999999702e-02
-1.584500000000000020e+00,-1.812400000000000011e+00,-4.240900000000000225e-01,-1.862200000000000077e+00,2.787200000000000233e-01,-6.031900000000000039e-01,5.451799999999999702e-02,-2.038499999999999979e+00
-1.812400000000000011e+00,-2.971000000000000085e+00,-1.862200000000000077e+00,-2.342400000000000038e-01,-6.031900000000000039e-01,-5.800100000000000255e-01,-2.038499999999999979e+00,-2.662700000000000067e+00
-2.971000000000000085e+00,-7.438799999999999857e-01,-2.342400000000000038e-01,6.618000000000000549e-01,-5.800100000000000255e-01,1.068000000000000060e+00,-2.662700000000000067e+00,-6.746499999999999719e-01
-7.438799999999999857e-01,4.035199999999999898e-01,6.618000000000000549e-01,1.322899999999999965e+00,1.068000000000000060e+00,3.836500000000000021e+00,-6.746499999999999719e-01,1.063499999999999890e+00
4.035199999999999898e-01,-6.280799999999999716e-01,1.322899999999999965e+00,7.157299999999999773e-01,3.836500000000000021e+00,3.517799999999999816e+00,1.063499999999999890e+00,1.675599999999999978e+00
-6.280799999999999716e-01,3.437799999999999745e-01,7.157299999999999773e-01,1.048999999999999932e+00,3.517799999999999816e+00,1.739800000000000013e+00,1.675599999999999978e+00,7.895699999999999941e-01
3.437799999999999745e-01,1.700399999999999912e+00,1.048999999999999932e+00,-4.764999999999999791e-01,1.739800000000000013e+00,3.139100000000000001e+00,7.895699999999999941e-01,2.492300000000000182e+00
1.700399999999999912e+00,3.535099999999999909e-01,-4.764999999999999791e-01,3.475699999999999901e-01,3.139100000000000001e+00,6.091900000000000093e-01,2.492300000000000182e+00,3.036800000000000055e-01
3.535099999999999909e-01,5.942699999999999649e-01,3.475699999999999901e-01,-3.896999999999999909e-01,6.091900000000000093e-01,7.640199999999999769e-02,3.036800000000000055e-01,1.298300000000000010e+00
5.942699999999999649e-01,-1.026599999999999957e+00,-3.896999999999999909e-01,-2.496399999999999952e+00,7.640199999999999769e-02,-6.909399999999999986e-01,1.298300000000000010e+00,-7.863099999999999534e-01
-1.026599999999999957e+00,-1.556699999999999973e+00,-2.496399999999999952e+00,-3.648600000000000176e-01,-6.909399999999999986e-01,-3.523600000000000065e+00,-7.863099999999999534e-01,-3.105700000000000127e+00
-1.556699999999999973e+00,-9.643399999999999889e-03,-3.648600000000000176e-01,-1.375999999999999890e+00,-3.523600000000000065e+00,5.993199999999999916e-02,-3.105700000000000127e+00,-5.759199999999999736e-02
-9.643399999999999889e-03,-1.189400000000000041e-01,-1.375999999999999890e+00,-1.144900000000000029e+00,5.993199999999999916e-02,-7.782499999999999973e-01,-5.759199999999999736e-02,-1.815900000000000070e+00
-1.189400000000000041e-01,-5.390800000000000036e-01,-1.144900000000000029e+00,1.249600000000000044e+00,-7.782499999999999973e-01,-4.886599999999999833e-01,-1.815900000000000070e+00,-6.212100000000000399e-01
-5.390800000000000036e-01,-5.350899999999999546e-01,1.249600000000000044e+00,1.814899999999999958e+00,-4.886599999999999833e-01,1.256899999999999906e+00,-6.212100000000000399e-01,8.465000000000000302e-01
-5.350899999999999546e-01,-1.295400000000000107e+00,1.814899999999999958e+00,2.069799999999999862e+00,1.256899999999999906e+00,1.842899999999999983e+00,8.465000000000000302e-01,7.171100000000000252e-01
-1.295400000000000107e+00,7.807199999999999696e-01,2.069799999999999862e+00,-8.704300000000000370e-01,1.842899999999999983e+00,2.339399999999999924e+00,7.171100000000000252e-01,1.686500000000000110e+00
7.807199999999999696e-01,6.808899999999999952e-01,-8.704300000000000370e-01,6.222899999999999959e-02,2.339399999999999924e+00,1.141999999999999904e+00,1.686500000000000110e+00,-3.239500000000000157e-01
6.808899999999999952e-01,-4.502499999999999836e-01,6.222899999999999959e-02,-1.586000000000000076e+00,1.141999999999999904e+00,9.980900000000000327e-01,-3.239500000000000157e-01,1.181400000000000006e+00
-4.502499999999999836e-01,-1.539800000000000058e+00,-1.586000000000000076e+00,1.291900000000000048e+00,9.980900000000000327e-01,-2.051800000000000068e+00,1.181400000000000006e+00,-2.524000000000000021e+00
-1.539800000000000058e+00,2.308300000000000074e-01,1.291900000000000048e+00,9.677799999999999736e-01,-2.051800000000000068e+00,1.730699999999999905e+00,-2.524000000000000021e+00,1.922600000000000087e+00
2.308300000000000074e-01,-6.679699999999999527e-01,9.677799999999999736e-01,-9.643000000000000460e-01,1.730699999999999905e+00,1.721999999999999975e+00,1.922600000000000087e+00,-8.407400000000000637e-03
-6.679699999999999527e-01,-2.737200000000000188e-01,-9.643000000000000460e-01,-1.146099999999999897e+00,1.721999999999999975e+00,-6.196899999999999631e-01,-8.407400000000000637e-03,-8.663499999999999535e-01
-2.737200000000000188e-01,-1.803199999999999914e+00,-1.146099999999999897e+00,-1.490100000000000036e-01,-6.196899999999999631e-01,2.710199999999999831e-01,-8.663499999999999535e-01,-1.080899999999999972e+00
-1.803199999999999914e+00,6.000199999999999978e-01,-1.490100000000000036e-01,1.286799999999999944e+00,2.710199999999999831e-01,-2.409399999999999875e-01,-1.080899999999999972e+00,-2.359199999999999908e-01
6.000199999999999978e-01,-9.537099999999999467e-01,1.286799999999999944e+00,-2.597199999999999953e+00,-2.409399999999999875e-01,3.591200000000000170e+00,-2.359199999999999908e-01,1.620500000000000052e+00
-9.537099999999999467e-01,-9.957000000000000295e-01,-2.597199999999999953e+00,-2.710299999999999931e-01,3.591200000000000170e+00,-3.294999999999999929e+00,1.620500000000000052e+00,-3.751700000000000035e+00
-9.957000000000000295e-01,-1.024799999999999933e+00,-2.710299999999999931e-01,1.961100000000000065e-01,-3.294999999999999929e+00,2.053900000000000059e+00,-3.751700000000000035e+00,1.064799999999999969e+00
-1.024799999999999933e+00,2.293999999999999928e-01,1.961100000000000065e-01,-5.870999999999999552e-01,2.053900000000000059e+00,1.253499999999999892e-01,1.064799999999999969e+00,-7.964099999999999513e-01
2.293999999999999928e-01,3.528700000000000170e-01,-5.870999999999999552e-01,9.954499999999999460e-02,1.253499999999999892e-01,1.536599999999999966e+00,-7.964099999999999513e-01,4.747899999999999898e-01
3.528700000000000170e-01,-1.456199999999999994e-01,9.954499999999999460e-02,-1.195100000000000051e+00,1.536599999999999966e+00,6.300299999999999789e-01,4.747899999999999898e-01,3.662400000000000100e-01
-1.456199999999999994e-01,-6.545299999999999452e-01,-1.195100000000000051e+00,5.350800000000000001e-01,6.300299999999999789e-01,-9.654700000000000504e-01,3.662400000000000100e-01,-1.318200000000000038e+00
-6.545299999999999452e-01,-1.178900000000000059e+00,5.350800000000000001e-01,8.326000000000000068e-02,-9.654700000000000504e-01,9.131399999999999517e-01,-1.318200000000000038e+00,5.988700000000000134e-01
-1.178900000000000059e+00,1.344899999999999984e+00,8.326000000000000068e-02,6.649000000000000465e-01,9.131399999999999517e-01,-8.738899999999999446e-02,5.988700000000000134e-01,-3.677799999999999958e-01
1.344899999999999984e+00,-1.837299999999999933e+00,6.649000000000000465e-01,5.018099999999999783e-01,-8.738899999999999446e-02,2.840599999999999792e+00,-3.677799999999999958e-01,1.277900000000000036e+00
-1.837299999999999933e+00,1.390700000000000047e+00,5.018099999999999783e-01,-7.112300000000000288e-01,2.840599999999999792e+00,-1.299700000000000077e+00,1.277900000000000036e+00,-3.637599999999999723e-01
1.390700000000000047e+00,1.324500000000000011e+00,-7.112300000000000288e-01,-3.234299999999999953e-01,-1.299700000000000077e+00,2.289800000000000058e+00,-3.637599999999999723e-01,1.054400000000000004e+00
1.324500000000000011e+00,3.199199999999999822e-01,-3.234299999999999953e-01,-4.551899999999999835e-01,2.289800000000000058e+00,-9.572199999999999598e-01,1.054400000000000004e+00,2.366000000000000048e-01
3.199199999999999822e-01,1.397299999999999986e+00,-4.551899999999999835e-01,2.225400000000000045e+00,-9.572199999999999598e-01,-1.063600000000000101e+00,2.366000000000000048e-01,1.058899999999999980e-01
1.397299999999999986e+00,1.723100000000000076e+00,2.225400000000000045e+00,6.089200000000000168e-01,-1.063600000000000101e+00,1.899799999999999933e+00,1.058899999999999980e-01,3.242399999999999949e+00
1.723100000000000076e+00,6.290700000000000180e-01,6.089200000000000168e-01,5.458600000000000119e-01,1.899799999999999933e+00,-1.167699999999999960e+00,3.242399999999999949e+00,-3.322100000000000053e-02
6.290700000000000180e-01,5.975300000000000056e-02,5.458600000000000119e-01,2.237599999999999867e-01,-1.167699999999999960e+00,-8.946800000000000308e-01,-3.322100000000000053e-02,8.311300000000000354e-01
5.975300000000000056e-02,-7.993900000000000450e-01,2.237599999999999867e-01,1.895699999999999941e+00,-8.946800000000000308e-01,-1.527199999999999891e+00,8.311300000000000354e-01,-8.342100000000000071e-01
-7.993900000000000450e-01,7.404699999999999616e-01,1.895699999999999941e+00,7.108200000000000074e-01,-1.527199999999999891e+00,7.436300000000000132e-01,-8.342100000000000071e-01,1.684900000000000064e+00
7.404699999999999616e-01,4.752899999999999903e-01,7.108200000000000074e-01,-4.045300000000000007e-01,7.436300000000000132e-01,6.307199999999999473e-01,1.684900000000000064e+00,1.721799999999999997e-01
4.752899999999999903e-01,8.490100000000000424e-02,-4.045300000000000007e-01,-2.613199999999999967e-01,6.307199999999999473e-01,-7.742700000000000138e-01,1.721799999999999997e-01,-1.237700000000000050e-01
8.490100000000000424e-02,-4.671500000000000097e-01,-2.613199999999999967e-01,1.639599999999999946e+00,-7.742700000000000138e-01,-6.218399999999999483e-01,-1.237700000000000050e-01,-3.894699999999999829e-01
-4.671500000000000097e-01,4.364399999999999946e-01,1.639599999999999946e+00,1.881200000000000094e-01,-6.218399999999999483e-01,1.005700000000000038e+00,-3.894699999999999829e-01,1.513600000000000056e+00
4.364399999999999946e-01,1.617599999999999927e+00,1.881200000000000094e-01,2.888200000000000212e-01,1.005700000000000038e+00,1.604599999999999915e-01,1.513600000000000056e+00,1.442499999999999893e-01
1.617599999999999927e+00,1.004799999999999915e+00,2.888200000000000212e-01,-1.170199999999999907e+00,1.604599999999999915e-01,8.479999999999999760e-01,1.442499999999999893e-01,1.564699999999999980e+00
1.004799999999999915e+00,1.141699999999999937e-01,-1.170199999999999907e+00,1.132500000000000062e+00,8.479999999999999760e-01,-2.496900000000000119e+00,1.564699999999999980e+00,-1.383699999999999930e+00
1.141699999999999937e-01,2.918400000000000105e+00,1.132500000000000062e+00,-8.485200000000000520e-01,-2.496900000000000119e+00,2.605500000000000038e-01,-1.383699999999999930e+00,2.528999999999999915e+00
2.918400000000000105e+00,1.142200000000000104e+00,-8.485200000000000520e-01,6.322200000000000042e-02,2.605500000000000038e-01,-1.336500000000000021e+00,2.528999999999999915e+00,-6.359299999999999953e-01
1.142200000000000104e+00,-1.434600000000000097e+00,6.322200000000000042e-02,-3.888800000000000034e-01,-1.336500000000000021e+00,-2.365699999999999914e+00,-6.359299999999999953e-01,1.020299999999999957e-01
-1.434600000000000097e+00,4.353099999999999747e-01,-3.888800000000000034e-01,-6.283199999999999896e-01,-2.365699999999999914e+00,-3.476599999999999913e+00,1.020299999999999957e-01,-1.958700000000000108e+00
4.353099999999999747e-01,1.100700000000000012e+00,-6.283199999999999896e-01,-3.561500000000000221e-01,-3.476599999999999913e+00,-4.031799999999999828e-01,-1.958700000000000108e+00,6.827300000000000035e-02
1.100700000000000012e+00,-9.176900000000000057e-01,-3.561500000000000221e-01,-2.199000000000000121e-01,-4.031799999999999828e-01,-1.413200000000000012e+00,6.827300000000000035e-02,-8.901099999999999568e-01
-9.176900000000000057e-01,-7.497199999999999698e-02,-2.199000000000000121e-01,4.458199999999999941e-01,-1.413200000000000012e+00,-1.965100000000000069e+00,-8.901099999999999568e-01,-9.387199999999999989e-01
-7.497199999999999698e-02,-2.858800000000000230e-01,4.458199999999999941e-01,3.189000000000000168e-01,-1.965100000000000069e+00,4.982099999999999862e-01,-9.387199999999999989e-01,1.609399999999999997e-01
-2.858800000000000230e-01,-9.586000000000000076e-01,3.189000000000000168e-01,9.601199999999999735e-01,4.982099999999999862e-01,-4.114399999999999724e-01,1.609399999999999997e-01,-6.018799999999999706e-01
-9.586000000000000076e-01,1.324600000000000000e+00,9.601199999999999735e-01,-1.162099999999999911e+00,-4.114399999999999724e-01,9.292300000000000004e-01,-6.018799999999999706e-01,1.025800000000000045e+00
1.324600000000000000e+00,3.286800000000000277e-01,-1.162099999999999911e+00,-1.413300000000000001e+00,9.292300000000000004e-01,3.675799999999999901e-02,1.025800000000000045e+00,-7.833200000000000163e-01
3.286800000000000277e-01,-1.880199999999999927e-01,-1.413300000000000001e+00,-5.105899999999999883e-01,3.675799999999999901e-02,-1.780699999999999950e+00,-7.833200000000000163e-01,-7.970300000000000162e-01
-1.880199999999999927e-01,7.192399999999999904e-01,-5.105899999999999883e-01,-1.864300000000000068e+00,-1.780699999999999950e+00,-8.702299999999999480e-01,-7.970300000000000162e-01,-2.681600000000000095e-01
