# r1_0,r1_1,r1_2,r2_0,r2_1,r2_2,y1_0,y1_1,y1_2,y2_0,y2_1,y2_2
-1.574599999999999889e-01,1.232099999999999973e+00,1.538999999999999924e+00,-1.574599999999999889e-01,1.232099999999999973e+00,1.538999999999999924e+00,-1.001999999999999974e-01,-4.195400000000000240e-01,1.836799999999999988e+00,2.761500000000000066e-02,-4.860300000000000037e-02,2.355199999999999960e+00
1.232099999999999973e+00,1.538999999999999924e+00,6.402099999999999458e-02,1.232099999999999973e+00,1.538999999999999924e+00,6.402099999999999458e-02,-4.195400000000000240e-01,1.836799999999999988e+00,1.469500000000000028e+00,-4.860300000000000037e-02,2.355199999999999960e+00,1.272999999999999909e+00
1.538999999999999924e+00,6.402099999999999458e-02,-3.594499999999999917e-01,1.538999999999999924e+00,6.402099999999999458e-02,-3.594499999999999917e-01,1.836799999999999988e+00,1.469500000000000028e+00,-3.321299999999999808e-01,2.355199999999999960e+00,1.272999999999999909e+00,-4.722600000000000131e-01
6.402099999999999458e-02,-3.594499999999999917e-01,-4.303299999999999903e-01,6.402099999999999458e-02,-3.594499999999999917e-01,-4.303299999999999903e-01,1.469500000000000028e+00,-3.321299999999999808e-01,-5.873899999999999677e-01,1.272999999999999909e+00,-4.722600000000000131e-01,-5.061600000000000543e-01
-3.594499999999999917e-01,-4.303299999999999903e-01,3.086699999999999999e-01,-3.594499999999999917e-01,-4.303299999999999903e-01,3.086699999999999999e-01,-3.321299999999999808e-01,-5.873899999999999677e-01,-8.212300000000000155e-01,-4.722600000000000131e-01,-5.061600000000000543e-01,-5.579699999999999660e-01
-4.303299999999999903e-01,3.086699999999999999e-01,1.790999999999999925e+00,-4.303299999999999903e-01,3.086699999999999999e-01,1.790999999999999925e+00,-5.873899999999999677e-01,-8.212300000000000155e-01,3.811800000000000188e-01,-5.061600000000000543e-01,-5.579699999999999660e-01,1.081299999999999928e+00
3.086699999999999999e-01,1.790999999999999925e+00,-8.625399999999999734e-01,3.086699999999999999e-01,1.790999999999999925e+00,-8.625399999999999734e-01,-8.212300000000000155e-01,3.811800000000000188e-01,2.122700000000000031e+00,-5.579699999999999660e-01,1.081299999999999928e+00,1.806799999999999962e+00
1.790999999999999925e+00,-8.625399999999999734e-01,1.024699999999999944e+00,1.790999999999999925e+00,-8.625399999999999734e-01,1.024699999999999944e+00,3.811800000000000188e-01,2.122700000000000031e+00,-1.995600000000000041e+00,1.081299999999999928e+00,1.806799999999999962e+00,-1.839900000000000091e+00
-8.625399999999999734e-01,1.024699999999999944e+00,6.767800000000000205e-02,-8.625399999999999734e-01,1.024699999999999944e+00,6.767800000000000205e-02,2.122700000000000031e+00,-1.995600000000000041e+00,2.037999999999999812e+00,1.806799999999999962e+00,-1.839900000000000091e+00,2.451299999999999812e+00
1.024699999999999944e+00,6.767800000000000205e-02,1.545600000000000085e+00,1.024699999999999944e+00,6.767800000000000205e-02,1.545600000000000085e+00,-1.995600000000000041e+00,2.037999999999999812e+00,-1.098899999999999988e+00,-1.839900000000000091e+00,2.451299999999999812e+00,-8.303800000000000070e-01
6.767800000000000205e-02,1.545600000000000085e+00,3.586699999999999888e-01,6.767800000000000205e-02,1.545600000000000085e+00,3.586699999999999888e-01,2.037999999999999812e+00,-1.098899999999999988e+00,2.497599999999999820e+00,2.451299999999999812e+00,-8.303800000000000070e-01,2.892399999999999860e+00
1.545600000000000085e+00,3.586699999999999888e-01,6.774799999999999711e-01,1.545600000000000085e+00,3.586699999999999888e-01,6.774799999999999711e-01,-1.098899999999999988e+00,2.497599999999999820e+00,-8.013500000000000068e-01,-8.303800000000000070e-01,2.892399999999999860e+00,-8.003200000000000314e-01
3.586699999999999888e-01,6.774799999999999711e-01,1.327299999999999924e+00,3.586699999999999888e-01,6.774799999999999711e-01,1.327299999999999924e+00,2.497599999999999820e+00,-8.013500000000000068e-01,1.097900000000000098e+00,2.892399999999999860e+00,-8.003200000000000314e-01,1.835900000000000087e+00
6.774799999999999711e-01,1.327299999999999924e+00,-9.118800000000000239e-01,6.774799999999999711e-01,1.327299999999999924e+00,-9.118800000000000239e-01,-8.013500000000000068e-01,1.097900000000000098e+00,8.802200000000000024e-01,-8.003200000000000314e-01,1.835900000000000087e+00,5.886000000000000121e-01
1.327299999999999924e+00,-9.118800000000000239e-01,-6.549399999999999666e-01,1.327299999999999924e+00,-9.118800000000000239e-01,-6.549399999999999666e-01,1.097900000000000098e+00,8.802200000000000024e-01,-1.905100000000000016e+00,1.835900000000000087e+00,5.886000000000000121e-01,-2.010499999999999954e+00
-9.118800000000000239e-01,-6.549399999999999666e-01,-3.602299999999999947e-02,-9.118800000000000239e-01,-6.549399999999999666e-01,-3.602299999999999947e-02,8.802200000000000024e-01,-1.905100000000000016e+00,-7.217200000000000282e-01,5.886000000000000121e-01,-2.010499999999999954e+00,-3.305500000000000105e-01
-6.549399999999999666e-01,-3.602299999999999947e-02,4.142399999999999971e-01,-6.549399999999999666e-01,-3.602299999999999947e-02,4.142399999999999971e-01,-1.905100000000000016e+00,-7.217200000000000282e-01,-4.141000000000000236e-01,-2.010499999999999954e+00,-3.305500000000000105e-01,-1.845100000000000073e-01
-3.602299999999999947e-02,4.142399999999999971e-01,7.813700000000000090e-01,-3.602299999999999947e-02,4.142399999999999971e-01,7.813700000000000090e-01,-7.217200000000000282e-01,-4.141000000000000236e-01,4.828200000000000269e-01,-3.305500000000000105e-01,-1.845100000000000073e-01,7.745400000000000063e-01
4.142399999999999971e-01,7.813700000000000090e-01,-4.904999999999999916e-01,4.142399999999999971e-01,7.813700000000000090e-01,-4.904999999999999916e-01,-4.141000000000000236e-01,4.828200000000000269e-01,7.983599999999999586e-01,-1.845100000000000073e-01,7.745400000000000063e-01,5.851199999999999735e-01
7.813700000000000090e-01,-4.904999999999999916e-01,-1.352899999999999936e-02,7.813700000000000090e-01,-4.904999999999999916e-01,-1.352899999999999936e-02,4.828200000000000269e-01,7.983599999999999586e-01,-9.839200000000000168e-01,7.745400000000000063e-01,5.851199999999999735e-01,-1.027300000000000102e+00
-4.904999999999999916e-01,-1.352899999999999936e-02,1.038799999999999946e+00,-4.904999999999999916e-01,-1.352899999999999936e-02,1.038799999999999946e+00,7.983599999999999586e-01,-9.839200000000000168e-01,2.349999999999999867e-01,5.851199999999999735e-01,-1.027300000000000102e+00,7.508899999999999464e-01
-1.352899999999999936e-02,1.038799999999999946e+00,-4.162399999999999989e-01,-1.352899999999999936e-02,1.038799999999999946e+00,-4.162399999999999989e-01,-9.839200000000000168e-01,2.349999999999999867e-01,1.119199999999999973e+00,-1.027300000000000102e+00,7.508899999999999464e-01,9.546499999999999986e-01
1.038799999999999946e+00,-4.162399999999999989e-01,4.569099999999999828e-01,1.038799999999999946e+00,-4.162399999999999989e-01,4.569099999999999828e-01,2.349999999999999867e-01,1.119199999999999973e+00,-1.001200000000000090e+00,7.508899999999999464e-01,9.546499999999999986e-01,-9.407200000000000006e-01
-4.162399999999999989e-01,4.569099999999999828e-01,1.276899999999999979e-01,-4.162399999999999989e-01,4.569099999999999828e-01,1.276899999999999979e-01,1.119199999999999973e+00,-1.001200000000000090e+00,9.271399999999999642e-01,9.546499999999999986e-01,-9.407200000000000006e-01,1.172600000000000087e+00
4.569099999999999828e-01,1.276899999999999979e-01,-1.045399999999999940e-01,4.569099999999999828e-01,1.276899999999999979e-01,-1.045399999999999940e-01,-1.001200000000000090e+00,9.271399999999999642e-01,-4.112600000000000144e-01,-9.407200000000000006e-01,1.172600000000000087e+00,-5.386199999999999877e-01
1.276899999999999979e-01,-1.045399999999999940e-01,5.491099999999999870e-01,1.276899999999999979e-01,-1.045399999999999940e-01,5.491099999999999870e-01,9.271399999999999642e-01,-4.112600000000000144e-01,-3.620299999999999907e-02,1.172600000000000087e+00,-5.386199999999999877e-01,2.634400000000000075e-01
-1.045399999999999940e-01,5.491099999999999870e-01,8.730299999999999727e-01,-1.045399999999999940e-01,5.491099999999999870e-01,8.730299999999999727e-01,-4.112600000000000144e-01,-3.620299999999999907e-02,5.612599999999999811e-01,-5.386199999999999877e-01,2.634400000000000075e-01,8.691299999999999581e-01
5.491099999999999870e-01,8.730299999999999727e-01,1.205500000000000044e-01,5.491099999999999870e-01,8.730299999999999727e-01,1.205500000000000044e-01,-3.620299999999999907e-02,5.612599999999999811e-01,8.992099999999999538e-01,2.634400000000000075e-01,8.691299999999999581e-01,9.111099999999999755e-01
8.730299999999999727e-01,1.205500000000000044e-01,7.081600000000000117e-01,8.730299999999999727e-01,1.205500000000000044e-01,7.081600000000000117e-01,5.612599999999999811e-01,8.992099999999999538e-01,-2.378500000000000059e-01,8.691299999999999581e-01,9.111099999999999755e-01,-3.272499999999999715e-02
1.205500000000000044e-01,7.081600000000000117e-01,8.780599999999999516e-01,1.205500000000000044e-01,7.081600000000000117e-01,8.780599999999999516e-01,8.992099999999999538e-01,-2.378500000000000059e-01,9.035800000000000498e-01,9.111099999999999755e-01,-3.272499999999999715e-02,1.325599999999999890e+00
7.081600000000000117e-01,8.780599999999999516e-01,-1.692900000000000071e+00,7.081600000000000117e-01,8.780599999999999516e-01,-1.692900000000000071e+00,-2.378500000000000059e-01,9.035800000000000498e-01,5.967000000000000082e-01,-3.272499999999999715e-02,1.325599999999999890e+00,4.359099999999999780e-02
8.780599999999999516e-01,-1.692900000000000071e+00,-1.134799999999999975e-01,8.780599999999999516e-01,-1.692900000000000071e+00,-1.134799999999999975e-01,9.035800000000000498e-01,5.967000000000000082e-01,-2.758999999999999897e+00,1.325599999999999890e+00,4.359099999999999780e-02,-2.718799999999999883e+00
-1.692900000000000071e+00,-1.134799999999999975e-01,6.122400000000000064e-01,-1.692900000000000071e+00,-1.134799999999999975e-01,6.122400000000000064e-01,5.967000000000000082e-01,-2.758999999999999897e+00,4.778499999999999970e-01,4.359099999999999780e-02,-2.718799999999999883e+00,1.092400000000000038e+00
-1.134799999999999975e-01,6.122400000000000064e-01,-5.357499999999999485e-01,-1.134799999999999975e-01,6.122400000000000064e-01,-5.357499999999999485e-01,-2.758999999999999897e+00,4.778499999999999970e-01,2.273499999999999965e-01,-2.718799999999999883e+00,1.092400000000000038e+00,-8.062900000000000622e-02
6.122400000000000064e-01,-5.357499999999999485e-01,4.356700000000000017e-01,6.122400000000000064e-01,-5.357499999999999485e-01,4.356700000000000017e-01,4.778499999999999970e-01,2.273499999999999965e-01,-7.381499999999999728e-01,1.092400000000000038e+00,-8.062900000000000622e-02,-6.165300000000000225e-01
-5.357499999999999485e-01,4.356700000000000017e-01,-1.491300000000000070e+00,-5.357499999999999485e-01,4.356700000000000017e-01,-1.491300000000000070e+00,2.273499999999999965e-01,-7.381499999999999728e-01,8.353800000000000114e-01,-8.062900000000000622e-02,-6.165300000000000225e-01,4.563900000000000179e-01
4.356700000000000017e-01,-1.491300000000000070e+00,-2.509799999999999809e-01,4.356700000000000017e-01,-1.491300000000000070e+00,-2.509799999999999809e-01,-7.381499999999999728e-01,8.353800000000000114e-01,-2.427500000000000213e+00,-6.165300000000000225e-01,4.563900000000000179e-01,-2.630399999999999849e+00
-1.491300000000000070e+00,-2.509799999999999809e-01,2.194099999999999939e-01,-1.491300000000000070e+00,-2.509799999999999809e-01,2.194099999999999939e-01,8.353800000000000114e-01,-2.427500000000000213e+00,5.891699999999999715e-01,4.563900000000000179e-01,-2.630399999999999849e+00,9.400600000000000067e-01
-2.509799999999999809e-01,2.194099999999999939e-01,-9.978700000000000347e-01,-2.509799999999999809e-01,2.194099999999999939e-01,-9.978700000000000347e-01,-2.427500000000000213e+00,5.891699999999999715e-01,-2.622700000000000031e-02,-2.630399999999999849e+00,9.400600000000000067e-01,-5.624200000000000310e-01
2.194099999999999939e-01,-9.978700000000000347e-01,-1.703300000000000092e-01,2.194099999999999939e-01,-9.978700000000000347e-01,-1.703300000000000092e-01,5.891699999999999715e-01,-2.622700000000000031e-02,-1.041900000000000048e+00,9.400600000000000067e-01,-5.624200000000000310e-01,-1.147299999999999986e+00
-9.978700000000000347e-01,-1.703300000000000092e-01,1.921999999999999931e+00,-9.978700000000000347e-01,-1.703300000000000092e-01,1.921999999999999931e+00,-2.622700000000000031e-02,-1.041900000000000048e+00,3.050999999999999823e-01,-5.624200000000000310e-01,-1.147299999999999986e+00,9.590300000000000491e-01
-1.703300000000000092e-01,1.921999999999999931e+00,-1.025099999999999900e+00,-1.703300000000000092e-01,1.921999999999999931e+00,-1.025099999999999900e+00,-1.041900000000000048e+00,3.050999999999999823e-01,2.702999999999999847e+00,-1.147299999999999986e+00,9.590300000000000491e-01,2.220000000000000195e+00
1.921999999999999931e+00,-1.025099999999999900e+00,1.598300000000000054e+00,1.921999999999999931e+00,-1.025099999999999900e+00,1.598300000000000054e+00,3.050999999999999823e-01,2.702999999999999847e+00,-2.047000000000000153e+00,9.590300000000000491e-01,2.220000000000000195e+00,-1.880100000000000104e+00
-1.025099999999999900e+00,1.598300000000000054e+00,-5.614099999999999646e-01,-1.025099999999999900e+00,1.598300000000000054e+00,-5.614099999999999646e-01,2.702999999999999847e+00,-2.047000000000000153e+00,3.213000000000000078e+00,2.220000000000000195e+00,-1.880100000000000104e+00,3.376399999999999846e+00
1.598300000000000054e+00,-5.614099999999999646e-01,1.741900000000000004e+00,1.598300000000000054e+00,-5.614099999999999646e-01,1.741900000000000004e+00,-2.047000000000000153e+00,3.213000000000000078e+00,-2.156800000000000050e+00,-1.880100000000000104e+00,3.376399999999999846e+00,-2.008000000000000007e+00
-5.614099999999999646e-01,1.741900000000000004e+00,1.084999999999999964e+00,-5.614099999999999646e-01,1.741900000000000004e+00,1.084999999999999964e+00,3.213000000000000078e+00,-2.156800000000000050e+00,3.381600000000000161e+00,3.376399999999999846e+00,-2.008000000000000007e+00,4.140500000000000291e+00
1.741900000000000004e+00,1.084999999999999964e+00,1.359400000000000018e-02,1.741900000000000004e+00,1.084999999999999964e+00,1.359400000000000018e-02,-2.156800000000000050e+00,3.381600000000000161e+00,-1.155899999999999983e-01,-2.008000000000000007e+00,4.140500000000000291e+00,-4.898399999999999976e-01
1.084999999999999964e+00,1.359400000000000018e-02,8.439400000000000235e-01,1.084999999999999964e+00,1.359400000000000018e-02,8.439400000000000235e-01,3.381600000000000161e+00,-1.155899999999999983e-01,1.402100000000000013e-01,4.140500000000000291e+00,-4.898399999999999976e-01,6.723599999999999577e-01
1.359400000000000018e-02,8.439400000000000235e-01,2.984899999999999776e-01,1.359400000000000018e-02,8.439400000000000235e-01,2.984899999999999776e-01,-1.155899999999999983e-01,1.402100000000000013e-01,5.799699999999999855e-01,-4.898399999999999976e-01,6.723599999999999577e-01,8.147499999999999742e-01
8.439400000000000235e-01,2.984899999999999776e-01,-4.189499999999999891e-01,8.439400000000000235e-01,2.984899999999999776e-01,-4.189499999999999891e-01,1.402100000000000013e-01,5.799699999999999855e-01,-2.247699999999999976e-01,6.723599999999999577e-01,8.147499999999999742e-01,-2.701100000000000168e-01
2.984899999999999776e-01,-4.189499999999999891e-01,-2.601600000000000024e-01,2.984899999999999776e-01,-4.189499999999999891e-01,-2.601600000000000024e-01,5.799699999999999855e-01,-2.247699999999999976e-01,-9.118800000000000239e-01,8.147499999999999742e-01,-2.701100000000000168e-01,-8.041399999999999659e-01
-4.189499999999999891e-01,-2.601600000000000024e-01,-1.119599999999999929e+00,-4.189499999999999891e-01,-2.601600000000000024e-01,-1.119599999999999929e+00,-2.247699999999999976e-01,-9.118800000000000239e-01,-5.152799999999999603e-01,-2.701100000000000168e-01,-8.041399999999999659e-01,-6.584400000000000253e-01
-2.601600000000000024e-01,-1.119599999999999929e+00,5.845700000000000340e-01,-2.601600000000000024e-01,-1.119599999999999929e+00,5.845700000000000340e-01,-9.118800000000000239e-01,-5.152799999999999603e-01,-1.772299999999999986e+00,-8.041399999999999659e-01,-6.584400000000000253e-01,-1.494899999999999896e+00
-1.119599999999999929e+00,5.845700000000000340e-01,2.284799999999999887e-01,-1.119599999999999929e+00,5.845700000000000340e-01,2.284799999999999887e-01,-5.152799999999999603e-01,-1.772299999999999986e+00,1.212699999999999889e+00,-6.584400000000000253e-01,-1.494899999999999896e+00,1.476099999999999968e+00
5.845700000000000340e-01,2.284799999999999887e-01,2.025500000000000078e+00,5.845700000000000340e-01,2.284799999999999887e-01,2.025500000000000078e+00,-1.772299999999999986e+00,1.212699999999999889e+00,-2.602800000000000114e-01,-1.494899999999999896e+00,1.476099999999999968e+00,1.523700000000000054e-01
2.284799999999999887e-01,2.025500000000000078e+00,4.532599999999999962e-01,2.284799999999999887e-01,2.025500000000000078e+00,4.532599999999999962e-01,1.212699999999999889e+00,-2.602800000000000114e-01,3.087000000000000188e+00,1.476099999999999968e+00,1.523700000000000054e-01,3.289299999999999891e+00
